carrier,freq,cid,count
310410,675,494,5
310410,5145,494,6
310410,5145,378,18
310410,675,395,13
310410,675,423,4
310410,5110,423,4
310410,1025,395,4
310410,2175,86,8
310410,675,442,2
310410,5035,41,2
310410,2050,448,1
310410,1150,457,1
310410,2200,27,1
310410,2200,251,3
310410,9820,270,85
310410,66686,52,9
310410,675,75,29
310410,2200,52,3
310410,2425,270,1
310410,66661,329,62
310410,2175,341,7
310410,1150,152,5
310410,2000,34,4
310410,2000,74,24
310410,850,76,11
310410,2175,305,17
310410,2000,226,10
310410,2000,206,11
310410,2000,61,7
310410,5145,337,1
310410,850,179,29
310410,850,55,3
310410,850,316,9
310410,850,236,11
310410,850,395,6
310410,5145,318,29
310410,5145,51,16
310410,2175,191,5
310410,2000,49,9
310410,2000,201,17
310410,2175,37,15
310410,2175,49,4
310410,5145,201,2
310410,2425,291,1
310410,2000,224,1
310410,2000,205,14
310410,2425,292,1
310410,2425,227,3
310410,5145,323,8
310410,5145,261,5
310410,5145,205,8
310410,2425,268,3
310410,66911,452,1
310410,2000,452,1
310410,2200,487,4
310410,2200,205,5
310410,2200,488,3
310410,2200,486,5
310410,5145,27,69
310410,850,393,24
310410,5145,467,2
310410,2200,286,2
310410,9820,68,1
310410,9820,286,1
310410,5145,32,34
310410,2000,353,18
310410,5145,244,25
310410,675,244,3
310410,5110,241,15
310410,5110,296,2
310410,9820,266,5
310410,2000,243,12
310410,5110,449,15
310410,2425,241,1
310410,2175,185,3
310410,2175,4,9
310410,5110,266,25
310410,850,343,2
310410,5110,273,2
310410,850,5,2
310410,5110,177,6
310410,5110,274,9
310410,5110,265,1
310410,675,274,6
310410,675,389,4
310410,2175,265,1
310410,5110,84,3
310410,5110,99,10
310410,850,175,91
310410,675,267,9
310410,5145,269,16
310410,675,269,5
310410,5145,189,5
310410,675,224,3
310410,5145,224,3
310410,66686,261,3
310410,5145,264,3
310410,2175,94,6
310410,2175,20,4
310410,850,274,86
310410,2000,43,48
310410,9820,141,43
310410,2175,283,18
310410,2175,66,19
310410,2000,35,10
310410,9820,76,28
310410,9820,118,38
310410,9820,45,55
310410,2000,103,32
310410,2000,104,22
310410,2000,154,26
310410,2000,18,10
310410,2000,16,10
310410,2000,30,7
310410,2000,20,16
310410,2000,7,7
310410,2000,29,9
310410,1150,412,31
310410,66911,421,4
310410,2175,181,23
310410,2000,73,8
310410,2000,288,10
310410,2425,397,33
310410,850,422,16
310410,2000,10,9
310410,2000,89,8
310410,850,51,29
310410,2425,424,10
310410,2425,421,5
310410,850,465,15
310410,2175,55,6
310410,2000,52,13
310410,850,354,28
310410,9820,78,15
310410,2425,451,10
310410,9840,49,9
310410,9820,420,2
310410,2425,204,5
310410,2000,244,15
310410,2175,331,16
310410,850,363,6
310410,850,310,22
310410,850,241,4
310410,9820,77,18
310410,2175,182,7
310410,2425,404,13
310410,850,457,18
310410,850,460,30
310410,850,440,6
310410,850,464,41
310410,850,444,16
310410,850,446,25
310410,850,314,6
310410,850,2,17
310410,850,387,6
310410,850,97,1
310410,850,102,2
310410,2000,289,1
310410,1150,73,1
310410,2175,263,2
310410,850,304,12
310410,2175,394,1
310410,850,448,3
310410,66936,263,2
310410,66661,261,1
310410,66486,448,2
310410,850,449,8
310410,66936,448,1
310410,2000,87,16
310410,1150,228,4
310410,2200,268,4
310410,66686,269,2
310410,5145,306,2
310410,5145,397,2
310410,5110,165,18
310410,675,165,17
310410,5110,85,1
310410,5145,359,5
310410,675,278,3
310410,5110,46,10
310410,5110,278,4
310410,66661,369,1
310410,5110,90,18
310410,5110,49,4
310410,5110,196,2
310410,5110,473,2
310410,675,473,5
310410,66661,85,2
310410,1150,358,9
310410,675,472,7
310410,5110,472,1
310410,5110,380,11
310410,5110,238,15
310410,850,403,1
310410,5110,291,3
310410,5145,266,3
310410,2200,267,6
310410,675,372,1
310410,5110,6,8
310410,5110,428,7
310410,5110,34,2
310410,5110,29,3
310410,5110,8,4
310410,5110,435,2
310410,9820,8,3
310410,675,308,3
310410,5110,224,4
310410,5110,9,5
310410,5110,11,25
310410,675,79,2
310410,675,80,4
310410,675,157,2
310410,675,31,8
310410,675,263,4
310410,5110,263,2
310410,5110,45,6
310410,5110,293,14
310410,5110,191,6
310410,5110,172,4
310410,5110,439,10
310410,5110,173,2
310410,5110,464,1
310410,5110,408,10
310410,5110,405,6
310410,5110,301,14
310410,5110,447,6
310410,2200,447,2
310410,2200,61,2
310410,675,392,8
310410,675,331,2
310410,675,282,2
310410,675,332,2
310410,5110,282,1
310410,5110,332,2
310410,5110,269,6
310410,2200,66,2
310410,5110,145,3
310410,675,297,2
310410,675,188,5
310410,2200,492,1
310410,2200,318,2
310410,5110,318,1
310410,5110,104,9
310410,5110,28,3
310410,675,499,2
310410,675,27,2
310410,675,405,2
310410,5110,91,3
310410,5110,433,3
310410,5110,349,3
310410,5110,308,2
310410,675,184,6
310410,5110,184,36
310410,675,36,11
310410,675,292,7
310410,675,163,1
310410,675,162,14
310410,675,496,5
310410,675,474,2
310410,675,476,4
310410,2200,467,6
